smiles,exp_mean,exp_std,exp_sem,no.entries,no.outliers,standard_types,bindingdb_id
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,335.0,0.0,0.0,1,0,Ki,51186099
Cc1oc2c(CC(C)C)c(O)c(O)c(O)c2c(=O)c1-c1ccccc1,340.0,0.0,0.0,1,0,Ki,50389199
O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1ccc(-c3cn(Cc4ccccc4)nn3)c(C(=O)O)n1)CC2,348.0,0.0,0.0,1,0,Ki,51389592
COC(=O)CCCCCN/C=C1\C(=O)C(O)=C(C(C)C)c2cc(C)c(-c3c(C)cc4c(c3O)/C(=C/NCCCCCC(=O)OC)C(=O)C(O)=C4C(C)C)c(O)c21,348.0,0.0,0.0,1,0,Ki,50527966
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccccc1)C(=O)NS(=O)(=O)c1ccccc1)c(C)n2-c1ccc(-c2ccccc2)cc1,350.0,0.0,0.0,1,0,Ki,50841366
Cc1cc2c(C(=O)Cc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)Cc3ccccc3)c(O)c(O)cc2c1O,360.0,0.0,0.0,1,0,Ki,51288553
COc1cc(CCC(=O)N2CCOCC2)ccc1-c1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,366.0,0.0,0.0,1,0,Ki,50336969
CC1=C[C@@H](/C=C(\Cl)c2ccc(C(=O)O)cc2)[C@]2(C(=O)O)C=C[C@@H](CCOC(=O)Nc3cccc(Br)c3)C[C@@H]2C1,370.0,0.0,0.0,1,0,Ki,51032636
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)[C@H](C)CN(c2cccc4c(C(=O)O)cccc24)C3=O)cc(C)c1Cl,380.0,0.0,0.0,1,0,Ki,51277690
N#CC1=C2C(=NC1=O)c1cccc3c(Sc4ccc(Br)cc4)ccc2c13,382.0,0.0,0.0,1,0,Ki,50622537
Cc1cc(Oc2ccc(Cn3nc(C(=O)NS(=O)(=O)c4ccc([N+](=O)[O-])c(NCc5cccnc5)c4)c4cc(Cl)ccc43)cc2)cc(C)c1Cl,384.0,0.0,0.0,1,0,Ki,1319463
Cc1cc(Oc2ccc(Cn3nc(C(=O)NS(=O)(=O)c4ccc([N+](=O)[O-])c(NCc5ccco5)c4)c4cc(Cl)ccc43)cc2)cc(C)c1Cl,384.0,0.0,0.0,1,0,Ki,1319466
CC(C)c1ccc(-n2nc(C(=O)O)cc2-c2ccc(OCc3ccccc3)cc2)cc1,385.0,0.0,0.0,1,0,Ki,51218878
Cc1ccc(-c2ccc(COc3ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)NS(=O)(=O)c4ccc(Cl)c([N+](=O)[O-])c4)cc3)cc2)cc1,390.0,0.0,0.0,1,0,Ki,51131486
O=C(NS(=O)(=O)c1ccccc1)[C@H](Cc1ccc(Br)cc1)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)cc2)SC1=S,390.0,0.0,0.0,1,0,Ki,50304208
COc1cc(CCC(=O)N(C)C)ccc1-c1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,400.0,0.0,0.0,1,0,Ki,50336979
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,400.0,0.0,0.0,1,0,Ki,51186100
COc1cc(CCCN2CCOCC2)ccc1-c1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,402.0,0.0,0.0,1,0,Ki,50336971
CCOc1ccc(-c2c(NC(=O)c3ccc(C(C)(C)C)cc3)c(C(=O)O)nn2-c2ccc(Oc3ccccc3)cc2)cc1,406.0,0.0,0.0,1,0,Ki,51218923
O=C(NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)[C@@H]1Cc2cc(Br)c(OCc3ccc(-c4ccccc4)cc3)c(Br)c2CC1Cc1ccc([N+](=O)[O-])cc1,410.0,0.0,0.0,1,0,Ki,51517872
Cc1cc(OCCCn2ccc3cc(OCc4cccc(C(=O)O)c4)ccc32)cc(C)c1Cl,410.0,0.0,0.0,1,0,Ki,50748665
Cc1nn(Cc2ccccc2)cc1-c1ccc(N2CCc3cccc(C(=O)Nc4nc5ccccc5s4)c3C2)nc1C(=O)O,413.0,0.0,0.0,1,0,Ki,51389593
Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc(NCCN4CCOCC4)c([N+](=O)[O-])c3)cc2)cc(C)c1Cl,420.0,0.0,0.0,2,0,Ki,"1319489,51461336"
CCOc1cccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5c(C(=O)NCCCN6CCN(C)CC6)c(C)n(C)c5-c5ccc(Cl)cc5)c4)CC3)cc2)c1,420.0,0.0,0.0,1,0,Ki,50969077
O=C1c2ccccc2C(=O)c2cc(O)c(O)cc21,420.0,0.0,0.0,1,0,Ki,50975876
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cc(NC(=O)OC(C)(C)C)ncc4Br)c3)CC2)=C(c2ccc(Cl)cc2)C1,427.49,0.0,0.0,2,0,Ki,"281706,387958"
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(OCc3cccc(C)c3)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2C(=O)c1ccc(Cl)cc1,430.0,0.0,0.0,1,0,Ki,51248076
O=C(NS(=O)(=O)c1ccc(NCCSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(F)cc2)cc1,433.0,0.0,0.0,1,0,Ki,50134303
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2ccc(C(=O)O)c4ccn(C)c24)C3=O)cc(C)c1Cl,440.0,0.0,0.0,1,0,Ki,50764101
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(OCc3cccc(C#N)c3)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2C(=O)c1ccc(Cl)cc1,440.0,0.0,0.0,1,0,Ki,51248087
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(OCc3ccc(Br)cc3)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2C(=O)c1ccc(Cl)cc1,440.0,0.0,0.0,1,0,Ki,51248067
Cc1ccc(Oc2ccc3c4c(cccc24)C2=NC(=O)C(C#N)=C23)cc1,445.0,0.0,0.0,1,0,Ki,50657376
Cc1ccc(CC(=O)N[C@@H](Cc2ccc(OCc3ccc(-c4ccccc4)cc3)cc2)C(=O)NS(=O)(=O)c2ccc(NCCCc3ccccc3)c([N+](=O)[O-])c2)cc1,450.0,0.0,0.0,1,0,Ki,51131484
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(OCc3ccccc3Br)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2C(=O)c1ccc(Cl)cc1,450.0,0.0,0.0,1,0,Ki,51248078
Cc1ccc(CC(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C(=O)NS(=O)(=O)c2ccc(NCCCc3ccccc3)c([N+](=O)[O-])c2)cc1,450.0,0.0,0.0,1,0,Ki,51131497
N#Cc1ccc(CC2Cc3c(cc(Br)c(OCc4ccc(-c5ccccc5)cc4)c3Br)C[C@H]2C(=O)NS(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,450.0,0.0,0.0,1,0,Ki,51517871
CC1=C[C@@H](/C=C(\Cl)c2ccc(C(=O)O)cc2)[C@]2(C(=O)O)C=C[C@@H](CCOC(=O)c3ccc(Cl)cc3)C[C@@H]2C1,450.0,0.0,0.0,1,0,Ki,51032645
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)cc1)c1ccc(N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)cc1Oc1cccc([N+](=O)[O-])c1,450.52,0.0,0.0,2,0,Ki,"281410,387656"
Cc1cc(Oc2ccc(Cn3nc(C(=O)NS(=O)(=O)c4ccc([N+](=O)[O-])c(N5CCOCC5)c4)c4cc(Cl)ccc43)cc2)cc(C)c1Cl,451.0,0.0,0.0,1,0,Ki,1319460
Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc([N+](=O)[O-])c(NCCc4cccnc4)c3)cc2)cc(C)c1Cl,460.0,0.0,0.0,2,0,Ki,"1319527,51461349"
CC(O)(c1ccc(Cl)cc1)c1ccc(Cl)c(CCOc2ccc(-c3ccc(C(=O)O)cc3)cc2)c1,460.0,0.0,0.0,1,0,Ki,50605251
Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc(NCCc4cccnc4)c([N+](=O)[O-])c3)cc2)cc(C)c1Cl,460.0,0.0,0.0,2,0,Ki,"1319503,51461341"
COc1ccc(S(=O)(=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)Cc2c(C)n(-c3ccc(-c4ccccc4)cc3)c3ccc(OC)cc23)cc1,470.0,0.0,0.0,1,0,Ki,50841365
CC(C)(C)c1ccc(OCCCn2ccc3cc(OCc4cccc(C(=O)O)c4)ccc32)cc1,470.0,0.0,0.0,1,0,Ki,50748753
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(OCc3ccc(C#N)cc3)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2C(=O)c1ccc(Cl)cc1,470.0,0.0,0.0,1,0,Ki,51248096
COc1cccc(COc2ccc(C[C@H](NC(=O)Cc3c(C)n(C(=O)c4ccc(Cl)cc4)c4ccc(OC)cc34)C(=O)NS(=O)(=O)c3ccc(Cl)c([N+](=O)[O-])c3)cc2)c1,480.0,0.0,0.0,1,0,Ki,51248077
O=C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)[C@H](Cc1ccc(Br)cc1)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)cc2)SC1=S,490.0,0.0,0.0,1,0,Ki,50304207
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2ccc(C(=O)O)c4cccnc24)C3=O)cc(C)c1Cl,490.0,0.0,0.0,1,0,Ki,50764171
Cc1c(C(=O)NCCCN2CCN(C)CC2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5cccc(C(C)(C)C)c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C,494.0,0.0,0.0,1,0,Ki,50969080
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)[C@H](C)CN(c2cn(C)c4cc(C(=O)O)ccc24)C3=O)cc(C)c1Cl,500.0,0.0,0.0,1,0,Ki,51277636
Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc(Cl)cc3)cc2)cc(C)c1Cl,510.0,0.0,0.0,2,0,Ki,"1319483,51461334"
CC(C)(C)OC(=O)N1C[C@@H](Oc2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1C(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,510.0,0.0,0.0,1,0,Ki,50538713
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(OCc3ccc([N+](=O)[O-])cc3)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2C(=O)c1ccc(Cl)cc1,510.0,0.0,0.0,1,0,Ki,51248097
CC(=O)Nc1ccc(Oc2cc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c([N+](=O)[O-])c2)cc1,511.56,0.0,0.0,2,0,Ki,"281415,387661"
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(OCc3ccccc3)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2C(=O)c1ccc(Cl)cc1,520.0,0.0,0.0,1,0,Ki,51248092
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cc(C(=O)O)cc4ccn(C)c24)C3=O)cc(C)c1Cl,520.0,0.0,0.0,1,0,Ki,50764176
Cc1c(C(=O)NCCCN2CCN(C)CC2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5cccc(OC(C)C)c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C,522.0,0.0,0.0,1,0,Ki,50969076
Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc(N4CCOCC4)c([N+](=O)[O-])c3)cc2)cc(C)c1Cl,530.0,0.0,0.0,2,0,Ki,"1319486,51461335"
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cn(C)c4cc(C(=O)O)ccc24)C3=O)cc(C)c1Cl,530.0,0.0,0.0,1,0,Ki,50764172
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(OCc3ccccc3)cc1)C(=O)NS(=O)(=O)c1ccc(Br)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,530.0,0.0,0.0,1,0,Ki,51248086
O=C(NS(=O)(=O)c1ccccc1)[C@H](Cc1ccc(Br)cc1)N1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)SC1=S,540.0,0.0,0.0,1,0,Ki,50304209
Cc1nn(Cc2ccccc2)c(C)c1-c1ccc(N2CCc3cccc(C(=O)Nc4nc5ccccc5s4)c3C2)nc1C(=O)O,548.0,0.0,0.0,1,0,Ki,51389595
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cc(C(=O)O)cc4c2OCO4)C3=O)cc(C)c1Cl,550.0,0.0,0.0,1,0,Ki,50764100
Cc1ccc(-c2ccc(O[C@H]3C[C@@H](C(=O)N[C@@H](Cc4ccc(Br)cc4)C(=O)NS(=O)(=O)c4ccc(Cl)c([N+](=O)[O-])c4)N(C(=O)OC(C)(C)C)C3)cc2)cc1,550.0,0.0,0.0,1,0,Ki,51215374
CCCCCC(=O)N[C@@H](Cc1ccc(OCc2ccc(-c3ccccc3)cc2)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,560.0,0.0,0.0,1,0,Ki,51131485
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(OCc3ccc(C)cc3)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2C(=O)c1ccc(Cl)cc1,560.0,0.0,0.0,1,0,Ki,51248095
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(OCc3cccc4ccccc34)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2C(=O)c1ccc(Cl)cc1,560.0,0.0,0.0,1,0,Ki,51248081
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cn(C)c4ccc(C(=O)O)cc24)C3=O)cc(C)c1Cl,560.0,0.0,0.0,1,0,Ki,50764105
O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC2)cc1Oc1ccc(OCCN2CCOCC2)cc1,561.21,0.0,0.0,2,0,Ki,"281427,387673"
Cc1c(C(=O)NCCCN2CCN(C)CC2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccccc5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C,569.0,0.0,0.0,1,0,Ki,50969087
Cc1cc(Oc2ccc(Cn3nc(C(=O)NS(=O)(=O)c4ccc(N5CCOCC5)c([N+](=O)[O-])c4)c4cc(Cl)ccc43)cc2)cc(C)c1Cl,569.0,0.0,0.0,1,0,Ki,1319449
Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc(NCc4ccco4)c([N+](=O)[O-])c3)cc2)cc(C)c1Cl,570.0,0.0,0.0,2,0,Ki,"1319491,51461337"
O=C(N[C@@H](Cc1ccc(OCc2ccc(-c3ccccc3)cc2)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1ccc2ccccc2c1,570.0,0.0,0.0,1,0,Ki,51131491
Cc1cc(OCCCn2nc(C(=O)NS(=O)(=O)c3ccc(NCc4ccco4)c([N+](=O)[O-])c3)c3cc(Cl)ccc32)cc(C)c1Cl,572.0,0.0,0.0,1,0,Ki,1319430
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cc(C(=O)O)c4ccn(C)c4c2)C3=O)cc(C)c1Cl,578.0,2.0,1.414213562373095,2,0,Ki,"50764093,51439207"
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OCc2ccc(-c3ccc(Cl)cc3)cc2)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,580.0,0.0,0.0,1,0,Ki,51131502
O=C(N[C@@H](Cc1ccc(OCc2ccc(-c3ccccc3)cc2)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1cccnc1,580.0,0.0,0.0,1,0,Ki,51131499
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccccc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2-c1ccc(-c2ccccc2)cc1,580.0,0.0,0.0,1,0,Ki,50841390
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(Br)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2C(=O)c1ccc(Cl)cc1,590.0,0.0,0.0,1,0,Ki,51248072
CC(C)c1cc(C(=O)N2CCc3ccc(S(=O)(=O)NCCc4ccccc4)cc3C2)c(O)c(O)c1O,590.0,0.0,0.0,1,0,Ki,50379663
CC(C)=CCCC1=CC[C@H](C(=O)NO)[C@@H](c2ccccc2)C1,600.0,0.0,0.0,1,0,Ki,51337659
O=C(/C=C/c1ccccc1Cl)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,600.0,0.0,0.0,1,0,Ki,50521559
Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc(NCc4ccn(C)n4)c([N+](=O)[O-])c3)cc2)cc(C)c1Cl,600.0,0.0,0.0,2,0,Ki,"1319497,51461339"
N#Cc1ccc(COc2ccc(C[C@H](NC(=O)Cc3ccc(-c4ccccc4)cc3)C(=O)NS(=O)(=O)c3ccc(NC4CCCC4)c([N+](=O)[O-])c3)cc2)cc1,610.0,0.0,0.0,1,0,Ki,51131496
O=C(O)c1ccc(COc2ccc(/C=C3\SC(=S)N(c4ccc(Br)cc4)C3=O)cc2)cc1,610.0,0.0,0.0,1,0,Ki,50429782
Cc1cc(Oc2ccc(Cn3nc(C(=O)NS(=O)(=O)c4ccc(NCc5cccnc5)c([N+](=O)[O-])c4)c4cc(Cl)ccc43)cc2)cc(C)c1Cl,611.0,0.0,0.0,1,0,Ki,1319452
Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc(NCCc4ccco4)c([N+](=O)[O-])c3)cc2)cc(C)c1Cl,620.0,0.0,0.0,2,0,Ki,"1319494,51461338"
COC(=O)[C@@]12C=C[C@@H](CC(=O)NCc3ccc(Cl)cc3)C[C@@H]1CC(C)=C[C@H]2/C=C(\Cl)c1ccc(C(=O)O)cc1,620.0,0.0,0.0,1,0,Ki,51032937
Cc1cc(Oc2ccc(Cn3nc(C(=O)NS(=O)(=O)Cc4ccc(N5CCOCC5)c([N+](=O)[O-])c4)c4cc(Cl)ccc43)cc2)cc(C)c1Cl,620.0,0.0,0.0,1,0,Ki,1319536
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OCc2ccc(-c3ccccc3)cc2)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,620.0,0.0,0.0,1,0,Ki,51131489
O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1ccc(CCCOc3ccccc3)c(C(=O)O)n1)CC2,626.0,0.0,0.0,1,0,Ki,51389589
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)[C@H](C)CN(c2cc(C(=O)O)cc4c2ccn4C)C3=O)cc(C)c1Cl,630.0,0.0,0.0,1,0,Ki,51277689
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)[C@H](C)CN(c2cc(C(=O)O)cc4c2OCO4)C3=O)cc(C)c1Cl,630.0,0.0,0.0,1,0,Ki,51277714
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(OCc3ccc([N+](=O)[O-])cc3)cc1)C(=O)NS(=O)(=O)c1ccc(Br)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,630.0,0.0,0.0,1,0,Ki,51248080
Cc1cc2c(C(C)C)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)cc2c1O,640.0,0.0,0.0,1,0,Ki,51288552
Cc1c(C(=O)NCCCN2CCN(C)CC2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5cccc(S(C)(=O)=O)c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C,658.0,0.0,0.0,1,0,Ki,50969074
Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc(NCCc4ccncc4)c([N+](=O)[O-])c3)cc2)cc(C)c1Cl,660.0,0.0,0.0,2,0,Ki,"1319509,51461343"
CN(C)C(=O)COc1ccc(Oc2cc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)ccc2C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c([N+](=O)[O-])c2)cc1,669.5,0.0,0.0,2,0,Ki,"281434,387680"
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(OCc3ccccc3C#N)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2C(=O)c1ccc(Cl)cc1,670.0,0.0,0.0,1,0,Ki,51248079
CC(C)(C)OC(=O)N1C[C@@H](Oc2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1C(=O)N[C@@H](Cc1ccc(OCCc2ccccc2)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,670.0,0.0,0.0,1,0,Ki,50538700
CC(C)(C)OC(=O)N1C[C@@H](Oc2ccc(-c3ccccc3)cc2)C[C@H]1C(=O)N[C@@H](Cc1ccc(OCc2ccc(Br)cc2)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,680.0,0.0,0.0,1,0,Ki,50538684
Cc1cc(Oc2ccc(Cn3nc(C(=O)NS(=O)(=O)Cc4ccc(NCc5cccnc5)c([N+](=O)[O-])c4)c4cc(Cl)ccc43)cc2)cc(C)c1Cl,690.0,0.0,0.0,1,0,Ki,1319538
O=c1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc2c([C@H]3Oc4cc(O)cc(O)c4C[C@H]3O)cc(O)c(O)c12,690.0,0.0,0.0,1,0,Ki,51186106
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)[C@H](C)CN(c2ccc(C(=O)O)cc2)C3=O)cc(C)c1Cl,690.0,0.0,0.0,1,0,Ki,51277687
Cc1cc(OCCCn2nc(C(=O)NS(=O)(=O)c3ccc(NCc4cccnc4)c([N+](=O)[O-])c3)c3cc(Cl)ccc32)cc(C)c1Cl,694.0,0.0,0.0,1,0,Ki,1319433
CCOc1ccc(-c2cc(C(=O)O)nn2-c2ccc(Oc3ccccc3)cc2)cc1,694.0,0.0,0.0,1,0,Ki,51218898
COC(=O)[C@@]12C=C[C@@H](CC(=O)Nc3ccc(Cl)cc3)C[C@@H]1CC(C)=C[C@H]2/C=C(\Cl)c1ccc(C(=O)O)cc1,700.0,0.0,0.0,1,0,Ki,51033003
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OCc2ccc(Oc3ccccc3)cc2)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,700.0,0.0,0.0,1,0,Ki,51131501
CC(C)=CCCC1=CC[C@@H](C(=O)NO)[C@H](c2ccccc2)C1,700.0,0.0,0.0,1,0,Ki,51337660
Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc([N+](=O)[O-])c(NCc4ccn(C)n4)c3)cc2)cc(C)c1Cl,710.0,0.0,0.0,2,0,Ki,"1319521,51461347"
Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc([N+](=O)[O-])c(NCc4ccncc4)c3)cc2)cc(C)c1Cl,710.0,0.0,0.0,2,0,Ki,"1319530,51461350"
COc1ccc2c(c1)c(CC(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2-c1ccc(-c2ccccc2)cc1,720.0,0.0,0.0,1,0,Ki,50841380
COc1ccccc1/C=C/C(=O)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,720.0,0.0,0.0,1,0,Ki,50521599
COc1ccc2c(c1)c(CC(=O)N[C@@H](Cc1ccc(OCc3ccc([N+](=O)[O-])cc3)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c(C)n2-c1ccc(C)cc1,720.0,0.0,0.0,1,0,Ki,50841368
COc1cc(CCCO)ccc1-c1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1,721.0,0.0,0.0,1,0,Ki,50336900
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)[C@H](C)CN(c2cn(C)c4ccc(C(=O)O)cc24)C3=O)cc(C)c1Cl,730.0,0.0,0.0,4,0,Ki,"51277691,51277705,51277740,51455570"
Cc1cc(OCCCn2c(C(=O)N(C)C)cc3ccc(OCc4ccccc4C(=O)O)cc32)cc(C)c1Cl,730.0,0.0,0.0,1,0,Ki,50748703
Cc1cc(=O)c2c(O)c(O)c(O)c(CC(C)C)c2o1,730.0,0.0,0.0,1,0,Ki,50389198
CC1(C)CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@@H](CCN4CCOCC4)CSc4ccccc4)c([N+](=O)[O-])c3)cc2)CC1,732.0,0.0,0.0,1,0,Ki,50336995
