BindingDB_ID,smiles,value,standard_type
50553323,COc1ccccc1NC(=N)NC(=N)N1CCN(CC1)C(=N)NC(=N)Nc1ccccc1OC,4340.0,Ki (nM)
51136950,CCCCCCCCCCCCCCCCCC(O)=O,4400.0,Ki (nM)
50553254,Clc1cccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2cccc(Cl)c2)c1,4450.0,Ki (nM)
50713404,C[C@@H](N)[C@@H]1CC[C@]2(COC(C)=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12,4500.0,Ki (nM)
50235111,COc1cc(OC)c(C(=O)\C=C\c2ccccc2)c(O)c1CN1CCCCC1,4580.0,Ki (nM)
50713140,CC(=O)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCc1ccccc1,4590.0,Ki (nM)
50277867,C[C@@H](CC[C@H]1C(CO)=CC[C@H]2C(C)(C)CCC[C@]12C)CC(=O)OCCCCN1CCCC1,4600.0,Ki (nM)
50353663,CC(C)([C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@H]4[C@H]5OC[C@@]4(CCC5(C)C)CC[C@@]23C)[C@@]1(C)CC(=O)OCC#C)C(=O)OCC#C,4630.0,Ki (nM)
50549031,CC(C)c1ccc(C(=O)CC(C(=O)Nc2ccccc2)n2ccnc2)c(c1)C(C)C,4660.0,Ki (nM)
51127649,CC(=O)OC12OC(=O)c3ccccc3N1C(=O)C=C2,4700.0,Ki (nM)
50481822,CCCCCCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,4780.0,Ki (nM)
50077036,CC[N+](C)(C)c1cccc(O)c1,4800.0,Ki (nM)
50630034,CC[N+](C)(C)c1cccc(O)c1,4800.0,Ki (nM)
50621529,CC[N+](C)(C)c1cccc(O)c1,4800.0,Ki (nM)
201193,CN(C)c1ccc(cc1)-c1sc2cc(C)ccc2[n+]1C,4990.0,Ki (nM)
50724577,CCCCCCCCCC1CCC(CCCCC=C)=N1,5000.0,Ki (nM)
50528221,ClCc1cccc(c1)C(=O)Nc1nnc(Cc2ccccc2)s1,5060.0,Ki (nM)
50553265,Ic1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(I)cc2)cc1,5080.0,Ki (nM)
50012028,Fc1cnccc1-c1c2ccc(n2)c(-c2ccncc2F)c2ccc([nH]2)c(-c2ccncc2F)c2ccc([nH]2)c(-c2ccncc2F)c2ccc1n2,5080.0,Ki (nM)
51117644,CCCCCCCCCCCCCCC\C=C\C(=O)N1CCCCCCC1,5090.0,Ki (nM)
51286401,COc1ccc(cc1OC)C(=O)NCCCCC\C=[N+](/[O-])C(C)(C)C,5200.0,Ki (nM)
293128,[H][C@@](C)(N(C)C)c1cccc(OC(=O)N(C)CC)c1,130900.0,Ki (nM)
50572684,c1cc2nc1c(-c1ccccc1)c1ccc([n-]1)c(-c1ccccc1)c1ccc(n1)c(-c1ccccc1)c1ccc([n-]1)c2-c1ccccc1,5390.0,Ki (nM)
50246489,C\C=C(/C)C(=O)N[C@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@H](CC[C@H]4[C@@H]3CC=C2C1=O)[C@H](C)N(C)C,5400.0,Ki (nM)
51573566,CN(C)CCCN1C(SCC1=O)c1ccccc1Cl,5400.0,Ki (nM)
200766,Clc1ccccc1CN=Nc1nc(cs1)-c1cc2ccccc2oc1=O |w:9.10|,5410.0,Ki (nM)
50099211,CCc1sc[n+](C)c1C,5430.0,Ki (nM)
293117,CC(=O)Nc1ccc(OCC(=O)N2CCN(CC2)c2ccc(F)cc2)cc1,5450.0,Ki (nM)
50008791,CN(C)c1ccc(CC(=O)NCCCCCCCCNC23CC4CC(CC(C4)C2)C3)cc1,5500.0,Ki (nM)
51136945,CCCCCCCCCCCCCCC\C=C\C(O)=O,5510.0,Ki (nM)
51555788,[O-][N+](=O)C1=C(Nc2cccc(Cl)c2)NNC11C(=O)Nc2ccccc12,5590.0,Ki (nM)
50099522,C[n+]1cc2ccccc2c2ccccc12,5600.0,Ki (nM)
200773,COc1cc(CN=Nc2nc(cs2)-c2cc3ccccc3oc2=O)cc(OC)c1OC |w:7.7|,5610.0,Ki (nM)
50809692,CN(C)C(=O)Oc1ccc[n+](C)c1COC(=O)C(C)(c1ccccc1)c1ccccc1,5620.0,Ki (nM)
50528231,CC(=O)Oc1cccc(c1)C(=O)Nc1nnc(Cc2ccccc2)s1,5670.0,Ki (nM)
50528226,CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C,5680.0,Ki (nM)
50706122,CCC(=O)Oc1ccc(COC(=O)Nc2ccncc2N)cc1,5700.0,Ki (nM)
50474979,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCCC#CCl,5710.0,Ki (nM)
50534543,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCNC(=[Se])Nc1ccc(Br)cc1,5800.0,Ki (nM)
50502666,Oc1ccc(CCCCCCCCC(=O)c2c(O)cccc2O)cc1O,5860.0,Ki (nM)
50554049,CC(C)OP(F)(=O)OC(C)C,6000.0,Ki (nM)
50481754,CCCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)C[C@@H](OC(C)=O)[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,,Ki (nM)
50474997,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCCCI,6010.0,Ki (nM)
51430043,CC(C)(C)NC(=O)C1(N2CCCC2=O)C(=O)N(c2ccccc12)c1ccccc1,6100.0,Ki (nM)
50552530,Clc1ccccc1NC(=N)NC(=N)N1CCN(CC1)C(=N)NC(=N)Nc1ccccc1Cl,6110.0,Ki (nM)
50553305,Clc1ccccc1NC(=N)NC(=N)N1CCN(CC1)C(=N)NC(=N)Nc1ccccc1Cl,6110.0,Ki (nM)
50481810,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC34C)C2C1)C(=O)OCc1ccc(cc1)[N+]([O-])=O,6140.0,Ki (nM)
50553332,Brc1cccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2cccc(Br)c2)c1,6170.0,Ki (nM)
50089048,ON=CC(=O)NCCCNc1c2CCCCc2nc2ccccc12,6219.0,Ki (nM)
51463533,OCC1CCN(Cc2ccc(cc2)C(=O)N\N=C\c2ccc(cc2)N2CCCCC2)CC1,6238.0,Ki (nM)
50481749,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](OC(=O)CCl)[C@H](OC(=O)CCl)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)NCc1ccccc1,6250.0,Ki (nM)
51144726,CCN(CC)Cc1cc(N)ccc1O,6300.0,Ki (nM)
51441245,[H][C@@]12Cc3c4COCOc4c(OC)cc3C=[N+]1CCc1cc3OCOc3c(OC)c21,6300.0,Ki (nM)
50431850,CN[C@@H](Cc1ccccc1)C(=O)NCC(=O)Nc1c2CCCCc2nc2ccccc12,6320.0,Ki (nM)
50949133,COc1ccc2nc3CCCCc3c(N)c2c1,6340.0,Ki (nM)
50287107,COc1ccc2nc3CCCCc3c(N)c2c1,6340.0,Ki (nM)
51051484,CCN1\C(Sc2ccccc12)=C1\SC(=S)N(CC=C)C1=O,6410.0,Ki (nM)
50856210,CN1c2ccccc2C(c2ccccc12)n1nnc2ccccc12,6430.0,Ki (nM)
50481815,COc1ccc(COC(=O)[C@]23CCC(C)(C)C[C@H]2C2=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]2(C)CC3)cc1,6490.0,Ki (nM)
50712931,COC(=O)[C@]12CC[C@H]([C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(\C)=N/O,6510.0,Ki (nM)
51510825,CC(=O)O[C@H]1C(NS(C)(=O)=O)O[C@H](Cn2c(=O)n(C)c3ncn(C)c3c2=O)[C@@H]1OCc1ccccc1,6610.0,Ki (nM)
50474992,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCCC#C,6760.0,Ki (nM)
50873552,CC[N+](C)(CC)CCCn1c(-c2ccccc2)c2cc(N)ccc2c2ccc(=[NH2+])cc12,6800.0,Ki (nM)
50706126,Nc1cnccc1NC(=O)OCc1ccc(OC(=O)C2CCCC2)cc1,6800.0,Ki (nM)
50713798,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@H]4[C@@H](CC[C@@]4(CC[C@@]32C)C(=O)NCCN)C(C)=O)C1(C)C,6830.0,Ki (nM)
51117652,CCCCCCCCCCC\C=C\C(=O)N1CCCCCCC1,6830.0,Ki (nM)
50481747,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](OC(=O)CCl)[C@H](OC(=O)CCl)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(O)=O,6850.0,Ki (nM)
51555680,[H][C@]12Cc3ccccc3-c3c(OC)c(OC)cc(CCN1C(=O)c1cc[n+](Cc4ccc(F)cc4)cc1)c23,6870.0,Ki (nM)
51101260,COc1ccc(cc1OC)-c1cc2ccc(OCCCn3cc(CNC(=O)CCCCC4CCSS4)nn3)cc2oc1=O,6910.0,Ki (nM)
51604128,O=C(Oc1cc(OC(=O)N2CCCCC2)cc(C(O)CN2CCCCC2)c1)N1CCCCC1,6930.0,Ki (nM)
50713804,COC(=O)[C@]12CC[C@H]([C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(\C)=N\O,6960.0,Ki (nM)
51441240,[H][C@@]12Cc3c(CO)c(OC)c(OC)cc3C=[N+]1CCc1cc3OCOc3c(OC)c21,7000.0,Ki (nM)
50008784,CN(C)c1ccc(CC(=O)NCCCCCCCNC23CC4CC(CC(C4)C2)C3)cc1,7000.0,Ki (nM)
51185313,NNc1nncc2ccccc12,7000.0,Ki (nM)
51185315,NNc1nncc2ccccc12,7000.0,Ki (nM)
51510816,CO[C@H]1O[C@H](Cn2cnc3c(Cl)nc(NC(C)=O)nc23)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,7100.0,Ki (nM)
15554,C(Nc1c2Cc3ccccc3-c2nc2ccccc12)c1ccccc1,7500.0,Ki (nM)
50828058,CC[N+](C)(CC)CCCn1c(-c2ccccc2)c2cc(N)ccc2c2ccc(=[NH2+])cc12,7140.0,Ki (nM)
51136946,CCCCCCCCCCCCCCCCC\C=C\C(O)=O,7150.0,Ki (nM)
200764,COc1cccc(CN=Nc2nc(cs2)-c2cc3ccccc3oc2=O)c1 |w:9.9|,7170.0,Ki (nM)
50713806,CC(=O)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)NCCN,7180.0,Ki (nM)
50012032,Fc1nc(F)c(F)c(c1F)-c1c2ccc(n2)c(-c2c(F)c(F)nc(F)c2F)c2ccc([nH]2)c(-c2c(F)c(F)nc(F)c2F)c2ccc([nH]2)c(-c2c(F)c(F)nc(F)c2F)c2ccc1n2,7290.0,Ki (nM)
51233057,CC1(C)Oc2ccc(C(=O)\C=C\c3ccc(O)cc3)c(O)c2C=C1,7390.0,Ki (nM)
51430044,CC(C)(C)CC(C)(C)NC(=O)C1(N2CCCC2=O)C(=O)Nc2ccccc12,7400.0,Ki (nM)
51117651,CCCCCCCCCCCCC\C=C\C(=O)N1CCCCC1,7450.0,Ki (nM)
200775,O=c1oc2ccccc2cc1-c1csc(N=NCc2ccccc2OCc2ccccc2)n1 |w:15.16|,7470.0,Ki (nM)
50032008,CC(OC[n+]1ccn(C)c1CN=O)C(C)(C)C,7600.0,Ki (nM)
50528244,CC(CC(=O)Nc1nnc(s1)-c1ccccc1)CC(C)(C)C,7600.0,Ki (nM)
50326740,CC[C@H](C[C@@H](O)[C@@H](C)[C@H]1CCC2C3CC=C4C[C@@H](O)C[C@H](O)[C@]4(C)C3CC[C@]12C)C(C)C,7600.0,Ki (nM)
50552528,COc1cc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,7740.0,Ki (nM)
51031501,OC1CCCN(Cc2ccc(cc2)C(=O)N\N=C\c2ccc(Cl)cc2)C1,7760.0,Ki (nM)
50553289,Fc1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(F)cc2)cc1,7770.0,Ki (nM)
51144727,Nc1ccc(O)c(CN2CCCC2)c1,7800.0,Ki (nM)
50431860,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC(=O)Nc1c2CCCCc2nc2ccccc12,7970.0,Ki (nM)
50350063,C[C@@]12CC[C@@H]3[C@](C)(CC[C@H](OC(=O)CCc4ccc(O)cc4)[C@]3(C)C(O)=O)[C@H]1CC[C@H]1C(C2)=CC[C@H]2[C@@](C)(CO)[C@H](O)CC[C@]12C,7970.0,Ki (nM)
50367560,CN(C)CCOc1ccc(cc1)C(=O)\C=C\c1ccccc1,7990.0,Ki (nM)
50481766,CC(=O)O[C@@H]1C[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@@]4(CC[C@@]32C)C(=O)NCC#C)C(C)(C)[C@H]1OC(C)=O,8140.0,Ki (nM)
50712938,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@H]4[C@@H](CC[C@@]4(CC[C@@]32C)C(N)=O)C(C)=O)C1(C)C,8160.0,Ki (nM)
50630033,C(c1ccc2ccc(C[n+]3cccc4ccccc34)cc2c1)[n+]1cccc2ccccc12,8200.0,Ki (nM)
50099184,CCc1sc[n+](C)c1C,8340.0,Ki (nM)
50528229,CC(CC(=O)Nc1nnc(s1)-c1ccc(C)cc1)CC(C)(C)C,8360.0,Ki (nM)
50927109,CC(C)=CCC\C(C)=C\Cc1c(O)cc2O[C@@H](CC(=O)c2c1O)c1ccc(O)c(O)c1,8400.0,Ki (nM)
51116831,O=C(C[Se]c1ccccc1)Nc1c2CCCCc2nc2ccccc12,8420.0,Ki (nM)
51031507,CSc1ccc(\C=N\NC(=O)c2ccc(CN3CCCC(O)C3)cc2)cc1,8420.0,Ki (nM)
50713796,C[C@@H](N)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCc1ccccc1,8510.0,Ki (nM)
51286968,Oc1ccccc1CCOC(=O)\C=C\c1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,8550.0,Ki (nM)
50590118,CC[N+](C)(CC)CCCn1c(-c2ccccc2)c2cc(N)ccc2c2ccc(=[NH2+])cc12,8600.0,Ki (nM)
50453303,COc1cccc(CCCCCCCCN2CCC(C2)OC(=O)N(C)C)c1,8600.0,Ki (nM)
50481764,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCCCCl,8760.0,Ki (nM)
51286970,Brc1cccc(\C=C\C(=O)OCCc2ccccc2)c1,8820.0,Ki (nM)
50760421,CCO[P@](=O)(SCC)c1ccccc1,8900.0,Ki (nM)
50590119,CC[N+](C)(CC)CCCn1c(-c2ccccc2)c2cc(N)ccc2c2ccc(=[NH2+])cc12,8900.0,Ki (nM)
50099530,C[n+]1cccc2c1ccc1ccccc21,8900.0,Ki (nM)
293118,CC(=O)Nc1ccc(OCC(=O)N2CCN(CC2)c2ccccn2)cc1,8950.0,Ki (nM)
50712939,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@H]4[C@@H](CC[C@@]4(CC[C@@]32C)C(O)=O)C(C)=O)C1(C)C,9000.0,Ki (nM)
293127,CC(=O)Nc1ccc(OCCCN2CCN(CC2)c2ncccn2)cc1,9040.0,Ki (nM)
50246486,CC(C)C(\C)=C\C(=O)N[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@H]23)C1,9050.0,Ki (nM)
50553278,Cc1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(C)cc2)cc1,9250.0,Ki (nM)
248240,c1ccc2c(c1)C=CC(=O)O2,9300.0,Ki (nM)
50099531,C(c1ccccc1)[n+]1cccc2c1ccc1ccccc21,9300.0,Ki (nM)
50553285,Clc1ccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2ccc(Cl)cc2Cl)c(Cl)c1,9340.0,Ki (nM)
50553676,CNC(=O)N1c2ccccc2Sc2ccccc12,9360.0,Ki (nM)
51510823,CCCCCCCCCCCCNC(=O)[C@@H](OCc1ccccc1)[C@H]1OC([C@H](OC(C)=O)[C@H]1OC(C)=O)n1cc(nn1)-c1ccccc1,9500.0,Ki (nM)
50099338,OCC[n+]1c2ccccc2cc2ccccc12,9600.0,Ki (nM)
51510829,CCCCCCCCCCCCNC(=O)[C@@H](OCc1ccccc1)[C@H]1O[C@@H]([C@H](OC(C)=O)[C@H]1OCc1ccccc1)n1cc(nn1)-c1ccccc1,9690.0,Ki (nM)
50012031,Fc1cccc(c1)-c1c2ccc(n2)c(-c2cccc(F)c2)c2ccc([nH]2)c(-c2cccc(F)c2)c2ccc([nH]2)c(-c2cccc(F)c2)c2ccc1n2,9700.0,Ki (nM)
51031505,OC1CCCN(Cc2ccc(cc2)C(=O)N\N=C\c2ccc(cc2)N2CCCCC2)C1,9700.0,Ki (nM)
50713138,CC(=O)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)NCCN,9710.0,Ki (nM)
201194,CC[N+](C)(CC)CCCn1c(-c2ccccc2)c2cc(N)ccc2c2ccc(=[NH2+])cc12,9730.0,Ki (nM)
50099212,Cc1csc[n+]1C,9800.0,Ki (nM)
293125,CC(=O)Nc1ccc(OCCCN2CCN(CC2)c2cccc(Cl)c2)cc1,9900.0,Ki (nM)
200772,CN(C)c1ccc(CN=Nc2nc(cs2)-c2cc3ccccc3oc2=O)cc1 |w:9.9|,9960.0,Ki (nM)
51117641,CCCCCCCCCCC\C=C\C(=O)N1CCCCCC1,9990.0,Ki (nM)
50481824,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCCCCBr,,Ki (nM)
50481761,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)NCc1ccccc1,,Ki (nM)
50481798,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCC#C,,Ki (nM)
50481830,CC(=O)O[C@@H]1C[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@@]4(CC[C@@]32C)C(O)=O)C(C)(C)[C@H]1OC(C)=O,,Ki (nM)
50048017,CCCCCCCSC(=O)OCC[N+](C)(C)C,10000.0,Ki (nM)
17519,C(CCCSc1c2CCCCc2nc2ccccc12)CCCSc1c2CCCCc2nc2ccccc12,,Ki (nM)
50104844,C[C@]12CC[C@@](C)(C[C@H]1C1=CC(=O)[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O\C(NC1CCCCC1)=N/C1CCCCC1,,Ki (nM)
50961496,O=C(NCCc1c[nH]c2ccccc12)c1ccc(OCCCCn2ccc3ccccc23)cc1,,Ki (nM)
50104841,CC(C)(C)OC(=O)NCCCNC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,,Ki (nM)
186395,CC(C)(C)c1ccc(NC(=O)N2CCN(CC2)c2ncccc2Cl)cc1,,Ki (nM)
50481787,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCc1cccc(Cl)c1,,Ki (nM)
50961491,O=C(NCCc1c[nH]c2ccccc12)c1ccc(OCCCCOc2ccc3-c4ccccc4C(=O)c3c2)cc1,,Ki (nM)
50481758,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@@]4(CC[C@@]32C)C(=O)NCc2ccccc2)C(C)(C)[C@H]1OC(C)=O,,Ki (nM)
50961493,O=C(NCCc1c[nH]c2ccccc12)c1ccc(OCCCCOc2cccc(c2)C(=O)c2ccccc2)cc1,,Ki (nM)
50961492,O=C(NCCc1c[nH]c2ccccc12)c1ccc(OCCCCOc2ccc(cc2)C(=O)c2ccccc2)cc1,,Ki (nM)
50961494,O=C(NCCc1c[nH]c2ccccc12)c1ccc(OCCCCOc2cccc3[nH]c4ccccc4c23)cc1,,Ki (nM)
50481804,CC1(C)CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1)C(=O)OCC1CCCCC1,10020.0,Ki (nM)
51412376,COC(=O)C(=N/Nc1ccc(C)cc1)\C(=O)C(F)(F)F,10100.0,Ki (nM)
50076493,COc1ccc(C=NNC(=O)Nc2ccncc2)cc1OC,10254.0,Ki (nM)
50453307,CCN(CCCCCCCCc1cccc(OC)c1)Cc1ccccc1,10400.0,Ki (nM)
51286402,COc1cc(cc(OC)c1OC)C(=O)NCCCCC\C=[N+](/[O-])C(C)(C)C,10400.0,Ki (nM)
50553280,COc1cccc(NC(=N)NC(=N)N2CCN(CC2)C(=N)NC(=N)Nc2cccc(OC)c2)c1,10410.0,Ki (nM)
50353669,CC(C)([C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@H]4[C@H]5OC[C@@]4(CCC5(C)C)CC[C@@]23C)[C@@]1(C)CC(=O)OCC#C)C(=O)OCC#C,10450.0,Ki (nM)
293120,CC(=O)Nc1ccc(OCC(=O)N2CCN(CC2)C(=O)c2ccco2)cc1,19470.0,Ki (nM)
50713132,C[C@H](N)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCc1ccccc1,10660.0,Ki (nM)
50246501,CC(C)C(\C)=C\C(=O)N(C)[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@H]23)C1,10700.0,Ki (nM)
50706121,CC(=O)Oc1ccc(COC(=O)Nc2ccncc2N)cc1,10900.0,Ki (nM)
50713137,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@H]4[C@@H](CC[C@@]4(CC[C@@]32C)C(N)=O)C(C)=O)C1(C)C,10910.0,Ki (nM)
50099197,CCc1sc[n+](C)c1C,11000.0,Ki (nM)
50713133,C[C@@H](N)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCc1ccccc1,11010.0,Ki (nM)
50431852,N[C@@H](Cc1ccc2ccccc2c1)C(=O)NCC(=O)Nc1c2CCCCc2nc2ccccc12,11190.0,Ki (nM)
50534551,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCNC(=[Se])Nc1ccc(Br)cc1,11200.0,Ki (nM)
51031503,COc1ccc(\C=N\NC(=O)c2ccc(CN3CCCC(O)C3)cc2)cc1,11450.0,Ki (nM)
50104895,CCOC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](OC(=O)[C@H](N)Cc6c[nH]c7ccccc67)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]2C1,11730.0,Ki (nM)
50973672,[O-][N+](=O)c1cccc2CSC(=O)c12,11800.0,Ki (nM)
50713802,COC(=O)[C@]12CC[C@@H]([C@H](C)NC(C)=O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,11800.0,Ki (nM)
51286971,COc1ccc(\C=C\C(=O)OCCc2ccccc2)c(OC)c1,11890.0,Ki (nM)
50099529,OC(=O)C[n+]1cc2ccccc2c2ccccc12,12000.0,Ki (nM)
51135946,NC(=O)c1cc[n+](CCCC[n+]2cc(Cl)c(C=NO)c(Cl)c2)cc1,12000.0,Ki (nM)
50918263,Oc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC=C)c2c1,12000.0,Ki (nM)
50706123,CCCC(=O)Oc1ccc(COC(=O)Nc2ccncc2N)cc1,12100.0,Ki (nM)
51286977,Oc1ccccc1CCOC(=O)\C=C\c1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,12100.0,Ki (nM)
50246504,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C(=O)\C=C\c1ccccc1)N(C)C,12200.0,Ki (nM)
50733644,C\C=C1\C2Cc3[nH]c(=O)ccc3C1CC(C)=C2,12300.0,Ki (nM)
50326737,CCC(CC[C@@H](C)[C@H]1CC[C@H]2C3=CC(O)C4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,12600.0,Ki (nM)
50028906,C[N+](C)(C)c1cccc(OP2(=O)OCCCO2)c1,13000.0,Ki (nM)
51185300,CN1c2ccc(Cl)cc2C(=NCC1=O)c1ccccc1,13000.0,Ki (nM)
